row_id,Usage,rule_violation,rule
50787,Public,1,advertising
50788,Private,1,promotion
50789,Private,0,legal
50790,Private,1,promotion
50791,Private,0,advertising
50792,Private,0,medical
50793,Public,1,advertising
50794,Private,0,spoilers
50795,Private,0,legal
50796,Private,0,medical
50797,Private,0,medical
50798,Private,0,financial
50799,Private,1,promotion
50800,Private,0,promotion
50801,Public,1,legal
50802,Private,1,legal
50803,Public,0,financial
50804,Public,0,medical
50805,Private,0,legal
50806,Private,1,promotion
50807,Private,0,advertising
50808,Private,1,legal
50809,Public,0,medical
50810,Public,0,financial
50811,Public,0,spoilers
50812,Public,0,financial
50813,Private,0,spoilers
50814,Private,1,promotion
50815,Private,0,spoilers
50816,Private,1,promotion
50817,Private,1,advertising
50818,Private,0,medical
50819,Public,0,advertising
50820,Public,0,spoilers
50821,Private,1,advertising
50822,Private,0,medical
50823,Private,0,medical
50824,Private,0,spoilers
50825,Public,0,spoilers
50826,Private,0,spoilers
50827,Public,0,medical
50828,Public,1,promotion
50829,Private,0,financial
50830,Private,1,promotion
50831,Private,1,spoilers
50832,Private,1,medical
50833,Private,1,financial
50834,Private,1,promotion
50835,Private,1,financial
50836,Public,0,financial
50837,Private,1,financial
50838,Private,0,spoilers
50839,Private,0,medical
50840,Private,0,advertising
50841,Private,1,medical
50842,Private,0,legal
50843,Private,0,advertising
50844,Public,0,medical
50845,Private,1,legal
50846,Private,1,legal
50847,Private,1,legal
50848,Private,1,advertising
50849,Private,0,financial
50850,Public,0,financial
50851,Public,1,medical
50852,Private,1,advertising
50853,Private,0,financial
50854,Private,0,promotion
50855,Private,1,promotion
50856,Public,0,financial
50857,Public,1,promotion
50858,Private,1,advertising
50859,Private,1,advertising
50860,Private,1,advertising
50861,Private,1,advertising
50862,Private,1,advertising
50863,Private,1,advertising
50864,Private,1,advertising
50865,Private,0,advertising
50866,Public,1,promotion
50867,Public,1,promotion
50868,Private,0,financial
50869,Private,1,medical
50870,Private,1,promotion
50871,Public,0,legal
50872,Public,0,financial
50873,Public,0,financial
50874,Private,1,financial
50875,Private,0,spoilers
50876,Private,0,spoilers
50877,Public,1,promotion
50878,Private,0,spoilers
50879,Private,1,advertising
50880,Private,0,financial
50881,Private,1,promotion
50882,Public,0,medical
50883,Private,1,promotion
50884,Private,1,legal
50885,Private,0,financial
50886,Private,0,medical
50887,Private,0,advertising
50888,Private,1,advertising
50889,Private,1,medical
50890,Public,1,advertising
50891,Public,0,legal
50892,Private,0,financial
50893,Private,0,financial
50894,Public,1,advertising
50895,Private,1,advertising
50896,Private,0,financial
50897,Private,0,medical
50898,Private,1,financial
50899,Private,1,advertising
50900,Private,0,advertising
50901,Public,0,advertising
50902,Private,0,medical
50903,Public,0,legal
50904,Public,1,promotion
50905,Private,0,medical
50906,Private,1,promotion
50907,Private,0,medical
50908,Private,0,advertising
50909,Private,0,financial
50910,Private,1,medical
50911,Private,0,spoilers
50912,Private,1,medical
50913,Public,1,legal
50914,Private,1,legal
50915,Private,1,advertising
50916,Private,0,financial
50917,Private,0,advertising
50918,Private,1,spoilers
50919,Private,0,legal
50920,Private,1,legal
50921,Private,1,legal
50922,Private,0,spoilers
50923,Private,1,medical
50924,Private,1,advertising
50925,Private,1,legal
50926,Private,1,financial
50927,Private,0,medical
50928,Public,0,medical
50929,Public,1,legal
50930,Private,1,legal
50931,Private,0,advertising
50932,Private,1,legal
50933,Public,0,legal
50934,Public,1,legal
50935,Private,0,financial
50936,Private,1,promotion
50937,Private,0,advertising
50938,Private,1,promotion
50939,Private,0,medical
50940,Private,1,advertising
50941,Private,0,promotion
50942,Public,0,medical
50943,Private,0,legal
50944,Public,0,medical
50945,Public,1,spoilers
50946,Private,1,medical
50947,Private,0,financial
50948,Public,0,spoilers
50949,Private,1,spoilers
50950,Public,1,advertising
50951,Public,1,financial
50952,Public,0,medical
50953,Public,1,spoilers
50954,Private,0,advertising
50955,Private,0,legal
50956,Private,1,promotion
50957,Public,0,medical
50958,Public,0,financial
50959,Private,1,advertising
50960,Public,0,legal
50961,Public,1,promotion
50962,Private,0,advertising
50963,Private,1,legal
50964,Private,0,advertising
50965,Private,0,financial
50966,Private,0,legal
50967,Private,0,medical
50968,Private,1,promotion
50969,Private,0,medical
50970,Private,0,advertising
50971,Public,0,legal
50972,Private,1,advertising
50973,Private,1,financial
50974,Public,0,financial
50975,Public,0,medical
50976,Public,1,promotion
50977,Private,1,legal
50978,Private,0,medical
50979,Private,1,spoilers
50980,Private,1,advertising
50981,Private,1,financial
50982,Private,1,legal
50983,Private,1,promotion
50984,Private,1,spoilers
50985,Private,0,spoilers
50986,Private,0,legal
50987,Private,0,medical
50988,Private,1,promotion
50989,Private,0,financial
50990,Private,0,legal
50991,Private,1,advertising
50992,Private,1,medical
50993,Private,1,promotion
50994,Private,1,promotion
50995,Private,1,financial
50996,Private,1,promotion
50997,Private,0,medical
50998,Private,1,promotion
50999,Public,1,promotion
51000,Private,1,advertising
51001,Private,0,spoilers
51002,Public,0,medical
51003,Private,1,promotion
51004,Private,0,medical
51005,Private,0,financial
51006,Public,0,advertising
51007,Private,1,promotion
51008,Private,1,spoilers
51009,Private,0,medical
51010,Private,0,spoilers
51011,Private,1,advertising
51012,Private,0,medical
51013,Private,1,promotion
51014,Public,0,medical
51015,Private,0,spoilers
51016,Private,1,spoilers
51017,Private,1,medical
51018,Public,1,advertising
51019,Private,1,legal
51020,Public,0,advertising
51021,Public,1,spoilers
51022,Private,0,legal
51023,Private,0,advertising
51024,Private,0,spoilers
51025,Public,0,financial
51026,Public,0,medical
51027,Private,1,advertising
51028,Private,0,financial
51029,Public,1,promotion
51030,Private,1,spoilers
51031,Private,1,advertising
51032,Public,0,medical
51033,Private,0,spoilers
51034,Private,0,financial
51035,Public,1,legal
51036,Private,1,legal
51037,Private,1,promotion
51038,Public,1,legal
51039,Public,0,medical
51040,Public,1,promotion
51041,Public,1,promotion
51042,Public,0,spoilers
51043,Private,0,financial
51044,Private,1,promotion
51045,Private,1,legal
51046,Public,0,advertising
51047,Private,1,financial
51048,Private,0,spoilers
51049,Private,0,financial
51050,Private,1,financial
51051,Private,1,promotion
51052,Public,0,advertising
51053,Private,1,legal
51054,Private,1,promotion
51055,Private,0,financial
51056,Private,0,spoilers
51057,Private,0,advertising
51058,Private,1,legal
51059,Private,0,financial
51060,Private,1,legal
51061,Private,0,legal
51062,Public,1,legal
51063,Private,1,legal
51064,Private,1,promotion
51065,Private,0,medical
51066,Private,0,legal
51067,Private,0,medical
51068,Private,1,promotion
51069,Private,0,legal
51070,Private,1,legal
51071,Private,1,promotion
51072,Private,1,medical
51073,Private,1,promotion
51074,Private,0,financial
51075,Private,0,financial
51076,Private,1,financial
51077,Public,1,medical
51078,Public,1,spoilers
51079,Private,1,spoilers
51080,Private,0,medical
51081,Private,0,financial
51082,Private,1,legal
51083,Private,1,advertising
51084,Private,0,financial
51085,Private,1,promotion
51086,Public,0,medical
51087,Public,0,legal
51088,Public,1,advertising
51089,Public,1,financial
51090,Private,0,medical
51091,Private,1,medical
51092,Private,1,legal
51093,Private,0,advertising
51094,Public,1,financial
51095,Private,0,medical
51096,Private,1,promotion
51097,Public,0,advertising
51098,Public,0,spoilers
51099,Private,0,advertising
51100,Private,1,advertising
51101,Private,0,advertising
51102,Private,0,promotion
51103,Private,0,advertising
51104,Private,0,promotion
51105,Private,0,advertising
51106,Private,0,promotion
51107,Private,0,advertising
51108,Private,0,promotion
51109,Private,0,advertising
51110,Private,0,advertising
51111,Private,0,promotion
51112,Private,0,advertising
51113,Private,0,promotion
51114,Private,0,advertising
51115,Private,0,advertising
51116,Private,0,promotion
51117,Private,0,advertising
51118,Private,0,advertising
51119,Private,0,promotion
51120,Private,0,advertising
51121,Private,0,advertising
51122,Private,0,advertising
51123,Private,0,advertising
51124,Private,0,promotion
51125,Private,0,advertising
51126,Private,0,promotion
51127,Private,0,advertising
51128,Private,0,promotion
51129,Private,0,advertising
51130,Private,0,promotion
51131,Private,0,advertising
51132,Private,0,advertising
51133,Private,0,promotion
51134,Private,0,advertising
51135,Private,0,advertising
51136,Private,0,promotion
51137,Private,0,advertising
51138,Private,0,advertising
51139,Private,0,promotion
51140,Private,0,advertising
51141,Private,0,promotion
51142,Private,0,advertising
51143,Private,0,promotion
51144,Private,0,advertising
51145,Private,0,advertising
51146,Private,0,promotion
51147,Private,0,advertising
51148,Private,0,advertising
51149,Private,0,promotion
51150,Private,0,advertising
51151,Private,0,promotion
51152,Private,0,advertising
51153,Private,0,promotion
51154,Private,0,advertising
51155,Private,0,promotion
51156,Private,0,advertising
51157,Private,0,promotion
51158,Private,0,advertising
51159,Private,0,promotion
51160,Private,0,advertising
51161,Private,0,advertising
51162,Private,0,promotion
51163,Private,0,promotion
51164,Private,0,advertising
51165,Private,0,advertising
51166,Private,0,promotion
51167,Private,0,advertising
51168,Private,0,advertising
51169,Private,0,promotion
51170,Private,0,advertising
51171,Private,0,promotion
51172,Private,0,advertising
51173,Private,0,promotion
51174,Private,0,advertising
51175,Private,0,promotion
51176,Private,0,advertising
51177,Private,0,advertising
51178,Private,0,advertising
51179,Private,0,promotion
51180,Private,0,promotion
51181,Private,0,promotion
51182,Private,0,advertising
51183,Private,0,advertising
51184,Private,0,promotion
51185,Private,0,advertising
51186,Private,0,promotion
51187,Private,0,advertising
51188,Private,0,promotion
51189,Private,0,advertising
51190,Private,0,promotion
51191,Private,0,advertising
51192,Private,0,promotion
51193,Private,0,advertising
51194,Private,0,advertising
51195,Private,0,promotion
51196,Private,0,advertising
51197,Private,0,promotion
51198,Private,0,advertising
51199,Private,0,promotion
51200,Private,0,advertising
51201,Private,0,promotion
51202,Private,0,advertising
51203,Private,0,advertising
51204,Private,0,promotion
51205,Private,0,promotion
51206,Private,0,advertising
51207,Private,0,promotion
51208,Private,0,advertising
51209,Private,0,promotion
51210,Private,0,advertising
51211,Private,0,promotion
51212,Private,0,advertising
51213,Private,0,promotion
51214,Private,0,advertising
51215,Private,0,promotion
51216,Private,0,advertising
51217,Private,0,promotion
51218,Private,0,advertising
51219,Private,0,promotion
51220,Private,0,advertising
51221,Private,0,advertising
51222,Private,0,promotion
51223,Private,0,advertising
51224,Private,0,promotion
51225,Private,0,advertising
51226,Private,0,promotion
51227,Private,0,advertising
51228,Private,0,promotion
51229,Private,0,advertising
51230,Private,0,advertising
51231,Private,0,promotion
51232,Private,0,advertising
51233,Private,0,advertising
51234,Private,0,medical
51235,Private,0,advertising
51236,Public,0,medical
51237,Private,1,advertising
51238,Public,1,spoilers
51239,Private,1,financial
51240,Private,0,advertising
51241,Private,1,legal
51242,Public,1,medical
51243,Private,1,legal
51244,Private,0,financial
51245,Private,0,financial
51246,Private,0,financial
51247,Private,0,advertising
51248,Public,0,medical
51249,Private,0,medical
51250,Private,0,legal
51251,Private,0,spoilers
51252,Private,1,medical
51253,Private,1,medical
51254,Private,0,medical
51255,Private,1,medical
51256,Private,1,promotion
51257,Private,1,medical
51258,Public,1,legal
51259,Public,0,spoilers
51260,Public,0,medical
51261,Public,0,medical
51262,Public,0,spoilers
51263,Public,1,promotion
51264,Public,0,spoilers
51265,Private,1,medical
51266,Private,1,legal
51267,Private,0,spoilers
51268,Private,0,financial
51269,Private,0,legal
51270,Private,0,medical
51271,Private,1,promotion
51272,Private,0,spoilers
51273,Private,0,spoilers
51274,Private,1,legal
51275,Private,1,legal
51276,Public,1,promotion
51277,Public,0,medical
51278,Private,0,medical
51279,Public,0,advertising
51280,Public,0,financial
51281,Private,1,promotion
51282,Private,0,advertising
51283,Private,0,advertising
51284,Private,0,advertising
51285,Private,0,advertising
51286,Private,1,advertising
51287,Private,0,advertising
51288,Private,0,advertising
51289,Private,0,advertising
51290,Private,0,advertising
51291,Private,1,advertising
51292,Private,0,advertising
51293,Public,1,legal
51294,Private,1,promotion
51295,Public,1,legal
51296,Private,0,financial
51297,Private,0,financial
51298,Private,1,promotion
51299,Private,0,legal
51300,Private,0,spoilers
51301,Public,1,advertising
51302,Public,0,financial
51303,Private,0,financial
51304,Private,0,medical
51305,Public,0,advertising
51306,Private,1,legal
51307,Private,1,promotion
51308,Private,1,promotion
51309,Private,0,medical
51310,Private,1,spoilers
51311,Private,0,advertising
51312,Private,0,medical
51313,Private,0,medical
51314,Private,1,promotion
51315,Private,0,legal
51316,Private,1,promotion
51317,Public,0,medical
51318,Public,0,legal
51319,Public,1,financial
51320,Public,0,financial
51321,Private,0,medical
51322,Private,1,legal
51323,Public,1,advertising
51324,Public,0,financial
51325,Public,0,promotion
51326,Public,1,legal
51327,Private,0,financial
51328,Public,1,legal
51329,Private,1,promotion
51330,Public,0,spoilers
51331,Private,1,advertising
51332,Public,0,financial
51333,Public,1,promotion
51334,Private,0,legal
51335,Private,1,advertising
51336,Private,1,financial
51337,Public,1,spoilers
51338,Private,0,spoilers
51339,Private,0,spoilers
51340,Private,1,legal
51341,Private,1,legal
51342,Private,1,advertising
51343,Private,1,spoilers
51344,Private,0,advertising
51345,Private,0,advertising
51346,Private,0,spoilers
51347,Private,0,financial
51348,Private,0,financial
51349,Public,0,advertising
51350,Public,1,spoilers
51351,Private,1,medical
51352,Private,1,legal
51353,Private,0,spoilers
51354,Private,0,financial
51355,Private,1,promotion
51356,Private,0,legal
51357,Public,0,medical
51358,Public,1,spoilers
51359,Public,0,financial
51360,Private,1,promotion
51361,Private,1,promotion
51362,Private,1,promotion
51363,Private,0,financial
51364,Private,1,promotion
51365,Private,1,promotion
51366,Public,1,legal
51367,Public,1,promotion
51368,Private,1,promotion
51369,Private,0,spoilers
51370,Public,0,legal
51371,Public,1,promotion
51372,Public,1,promotion
51373,Public,1,promotion
51374,Private,0,advertising
51375,Public,0,medical
51376,Private,0,financial
51377,Private,1,promotion
51378,Private,0,legal
51379,Private,1,legal
51380,Private,1,medical
51381,Private,0,advertising
51382,Private,0,financial
51383,Private,0,medical
51384,Public,0,advertising
51385,Private,0,legal
51386,Private,1,legal
51387,Private,1,promotion
51388,Private,0,medical
51389,Private,1,promotion
51390,Private,0,spoilers
51391,Public,0,advertising
51392,Public,1,promotion
51393,Private,1,legal
51394,Private,1,medical
51395,Private,0,spoilers
51396,Private,1,medical
51397,Private,1,medical
51398,Private,0,spoilers
51399,Private,1,promotion
51400,Private,1,promotion
51401,Private,0,financial
51402,Private,0,spoilers
51403,Public,1,promotion
51404,Private,1,promotion
51405,Private,0,legal
51406,Private,1,promotion
51407,Private,1,legal
51408,Private,0,spoilers
51409,Public,0,legal
51410,Private,0,financial
51411,Private,1,promotion
51412,Private,0,spoilers
51413,Private,0,legal
51414,Private,1,advertising
51415,Private,0,financial
51416,Public,1,promotion
51417,Private,0,financial
51418,Private,1,legal
51419,Private,1,promotion
51420,Private,1,promotion
51421,Private,1,legal
51422,Private,0,legal
51423,Private,0,spoilers
51424,Private,1,financial
51425,Private,0,financial
51426,Private,0,medical
51427,Public,0,legal
51428,Public,1,promotion
51429,Private,0,medical
51430,Private,0,medical
51431,Private,0,legal
51432,Private,0,financial
51433,Public,0,legal
51434,Private,0,legal
51435,Private,1,advertising
51436,Private,0,legal
51437,Private,1,promotion
51438,Private,1,spoilers
51439,Private,1,advertising
51440,Private,0,legal
51441,Private,0,financial
51442,Private,1,medical
51443,Private,1,medical
51444,Private,1,promotion
51445,Private,0,medical
51446,Public,0,financial
51447,Private,1,legal
51448,Public,0,advertising
51449,Public,0,advertising
51450,Private,0,medical
51451,Private,0,medical
51452,Private,1,medical
51453,Private,1,advertising
51454,Private,0,financial
51455,Public,0,financial
51456,Private,0,spoilers
51457,Private,0,advertising
51458,Private,1,medical
51459,Private,0,financial
51460,Private,1,promotion
51461,Private,1,legal
51462,Private,1,promotion
51463,Private,1,spoilers
51464,Private,1,spoilers
51465,Public,0,legal
51466,Public,0,medical
51467,Private,1,legal
51468,Private,0,financial
51469,Private,0,spoilers
51470,Private,1,advertising
51471,Private,1,financial
51472,Private,1,advertising
51473,Public,1,legal
51474,Private,0,financial
51475,Private,0,spoilers
51476,Private,1,medical
51477,Private,1,legal
51478,Public,0,financial
51479,Public,0,legal
51480,Public,1,promotion
51481,Private,0,spoilers
51482,Private,0,legal
51483,Public,1,advertising
51484,Private,1,promotion
51485,Private,1,legal
51486,Private,1,promotion
51487,Private,1,financial
51488,Private,1,legal
51489,Public,0,financial
51490,Public,0,medical
51491,Public,1,promotion
51492,Private,0,advertising
51493,Private,0,advertising
51494,Public,0,medical
51495,Private,0,advertising
51496,Private,0,advertising
51497,Private,0,advertising
51498,Private,0,medical
51499,Public,0,spoilers
51500,Public,0,legal
51501,Private,1,financial
51502,Private,1,spoilers
51503,Private,1,legal
51504,Public,1,legal
51505,Public,0,financial
51506,Public,0,medical
51507,Private,0,spoilers
51508,Public,1,legal
51509,Public,1,promotion
51510,Private,0,medical
51511,Private,1,medical
51512,Private,0,financial
51513,Private,1,legal
51514,Private,0,advertising
51515,Private,1,legal
51516,Private,1,advertising
51517,Private,0,advertising
51518,Private,0,financial
51519,Public,0,spoilers
51520,Private,0,spoilers
51521,Private,1,spoilers
51522,Private,0,financial
51523,Private,1,legal
51524,Private,1,promotion
51525,Private,0,financial
51526,Private,1,promotion
51527,Private,0,financial
51528,Private,0,financial
51529,Public,0,spoilers
51530,Private,1,advertising
51531,Private,1,promotion
51532,Private,1,advertising
51533,Private,0,legal
51534,Private,1,promotion
51535,Private,0,medical
51536,Public,0,spoilers
51537,Private,0,advertising
51538,Public,0,spoilers
51539,Public,1,spoilers
51540,Private,1,advertising
51541,Private,1,promotion
51542,Private,1,legal
51543,Private,0,legal
51544,Private,0,spoilers
51545,Public,1,financial
51546,Public,0,spoilers
51547,Private,0,advertising
51548,Private,0,financial
51549,Private,0,medical
51550,Public,0,advertising
51551,Private,0,financial
51552,Private,1,spoilers
51553,Private,1,promotion
51554,Private,0,spoilers
51555,Private,0,spoilers
51556,Public,0,financial
51557,Private,0,financial
51558,Private,0,financial
51559,Private,0,medical
51560,Private,1,legal
51561,Private,1,promotion
51562,Private,1,advertising
51563,Private,0,medical
51564,Public,1,medical
51565,Public,0,financial
51566,Public,0,financial
51567,Private,0,spoilers
51568,Private,1,legal
51569,Private,0,medical
51570,Private,1,promotion
51571,Private,0,spoilers
51572,Private,0,financial
51573,Private,0,legal
51574,Public,0,legal
51575,Private,1,advertising
51576,Private,1,financial
51577,Public,0,spoilers
51578,Private,0,medical
51579,Private,1,promotion
51580,Public,0,spoilers
51581,Private,1,spoilers
51582,Private,0,advertising
51583,Public,0,advertising
51584,Private,1,promotion
51585,Private,0,medical
51586,Private,1,spoilers
51587,Private,1,promotion
51588,Private,0,spoilers
51589,Private,1,promotion
51590,Public,0,medical
51591,Private,0,financial
51592,Private,0,financial
51593,Private,1,promotion
51594,Private,0,medical
51595,Public,1,promotion
51596,Private,1,promotion
51597,Private,1,legal
51598,Public,0,spoilers
51599,Public,0,advertising
51600,Private,1,promotion
51601,Public,1,advertising
51602,Public,1,financial
51603,Public,0,legal
51604,Private,0,spoilers
51605,Private,0,spoilers
51606,Private,1,legal
51607,Private,1,financial
51608,Public,0,financial
51609,Public,0,medical
51610,Private,1,spoilers
51611,Private,0,financial
51612,Private,1,legal
51613,Private,0,medical
51614,Private,0,legal
51615,Private,0,spoilers
51616,Private,0,spoilers
51617,Private,0,legal
51618,Private,0,medical
51619,Private,1,medical
51620,Public,0,legal
51621,Public,1,promotion
51622,Public,0,spoilers
51623,Private,0,financial
51624,Private,1,financial
51625,Private,1,medical
51626,Private,1,promotion
51627,Public,1,financial
51628,Private,0,financial
51629,Private,1,promotion
51630,Private,1,promotion
51631,Private,1,promotion
51632,Public,1,legal
51633,Private,0,spoilers
51634,Private,1,promotion
51635,Private,0,medical
51636,Private,1,medical
51637,Public,1,medical
51638,Private,1,spoilers
51639,Private,0,financial
51640,Private,0,legal
51641,Public,1,spoilers
51642,Public,1,legal
51643,Private,0,spoilers
51644,Private,1,spoilers
51645,Private,0,spoilers
51646,Private,1,medical
51647,Public,0,spoilers
51648,Private,1,promotion
51649,Public,0,legal
51650,Public,0,spoilers
51651,Public,0,medical
51652,Private,1,medical
51653,Private,1,legal
51654,Private,0,medical
51655,Private,1,legal
51656,Private,1,advertising
51657,Private,0,legal
51658,Private,1,promotion
51659,Private,1,legal
51660,Public,1,medical
51661,Public,1,promotion
51662,Private,1,spoilers
51663,Private,0,medical
51664,Private,0,advertising
51665,Private,0,legal
51666,Public,1,advertising
51667,Private,1,promotion
51668,Private,0,spoilers
51669,Private,0,spoilers
51670,Public,1,financial
51671,Private,1,promotion
51672,Private,0,legal
51673,Private,0,spoilers
51674,Private,0,spoilers
51675,Private,0,advertising
51676,Public,1,advertising
51677,Private,0,medical
51678,Private,0,financial
51679,Private,1,promotion
51680,Private,1,promotion
51681,Private,1,advertising
51682,Private,1,financial
51683,Private,1,spoilers
51684,Public,1,legal
51685,Public,1,promotion
51686,Private,1,legal
51687,Private,0,medical
51688,Private,1,promotion
51689,Private,1,advertising
51690,Private,0,promotion
51691,Private,1,medical
51692,Private,0,advertising
51693,Public,0,medical
51694,Private,1,financial
51695,Public,0,legal
51696,Private,0,spoilers
51697,Private,1,spoilers
51698,Private,0,financial
51699,Private,0,medical
51700,Private,0,spoilers
51701,Private,0,financial
51702,Private,0,medical
51703,Private,1,legal
51704,Private,1,promotion
51705,Private,1,legal
51706,Private,1,spoilers
51707,Private,0,spoilers
51708,Private,0,legal
51709,Private,0,spoilers
51710,Public,0,advertising
51711,Private,0,spoilers
51712,Private,0,medical
51713,Private,1,promotion
51714,Private,0,financial
51715,Private,0,spoilers
51716,Private,0,medical
51717,Private,0,financial
51718,Public,0,spoilers
51719,Private,1,promotion
51720,Private,1,medical
51721,Private,0,medical
51722,Public,1,medical
51723,Private,1,spoilers
51724,Private,1,legal
51725,Private,1,promotion
51726,Private,0,spoilers
51727,Private,1,spoilers
51728,Private,1,spoilers
51729,Private,1,promotion
51730,Public,0,legal
51731,Private,0,financial
51732,Private,1,legal
51733,Private,1,promotion
51734,Private,0,medical
51735,Private,1,legal
51736,Private,1,promotion
51737,Public,0,financial
51738,Private,0,legal
51739,Public,1,promotion
51740,Private,0,advertising
51741,Private,0,spoilers
51742,Private,1,promotion
51743,Private,1,promotion
51744,Private,1,medical
51745,Public,1,promotion
51746,Public,1,promotion
51747,Public,0,medical
51748,Private,1,legal
51749,Private,1,promotion
51750,Public,1,medical
51751,Private,0,advertising
51752,Private,0,financial
51753,Private,1,legal
51754,Public,1,legal
51755,Private,1,legal
51756,Public,1,medical
51757,Private,1,promotion
51758,Private,1,advertising
51759,Private,0,spoilers
51760,Private,1,spoilers
51761,Private,0,spoilers
51762,Private,1,advertising
51763,Private,1,medical
51764,Private,0,advertising
51765,Private,1,advertising
51766,Private,0,financial
51767,Private,0,promotion
51768,Private,0,spoilers
51769,Private,0,medical
51770,Public,1,promotion
51771,Private,1,legal
51772,Public,0,advertising
51773,Public,0,advertising
51774,Public,0,advertising
51775,Public,0,advertising
51776,Public,0,medical
51777,Private,0,spoilers
51778,Private,0,financial
51779,Private,0,financial
51780,Private,0,medical
51781,Private,0,spoilers
51782,Private,1,promotion
51783,Private,0,financial
51784,Private,1,legal
51785,Public,0,medical
51786,Private,1,spoilers
51787,Public,1,advertising
51788,Public,0,advertising
51789,Private,1,legal
51790,Private,1,legal
51791,Private,1,spoilers
51792,Private,1,spoilers
51793,Private,1,advertising
51794,Private,1,spoilers
51795,Private,0,spoilers
51796,Public,1,promotion
51797,Private,0,spoilers
51798,Private,1,legal
51799,Public,0,spoilers
51800,Public,0,advertising
51801,Private,1,promotion
51802,Private,1,spoilers
51803,Private,0,financial
51804,Private,1,promotion
51805,Private,1,medical
51806,Private,0,medical
51807,Private,0,advertising
51808,Private,0,spoilers
51809,Public,0,medical
51810,Private,0,spoilers
51811,Private,1,spoilers
51812,Private,0,spoilers
51813,Private,1,legal
51814,Public,0,financial
51815,Private,1,spoilers
51816,Private,0,financial
51817,Public,0,financial
51818,Public,1,legal
51819,Private,1,medical
51820,Private,0,advertising
51821,Private,1,advertising
51822,Private,1,promotion
51823,Private,0,legal
51824,Private,0,spoilers
51825,Private,0,medical
51826,Private,1,legal
51827,Private,0,medical
51828,Private,0,advertising
51829,Private,1,legal
51830,Public,0,medical
51831,Private,1,promotion
51832,Private,1,promotion
51833,Private,0,advertising
51834,Public,0,medical
51835,Public,0,legal
51836,Public,1,promotion
51837,Private,0,advertising
51838,Public,0,advertising
51839,Public,0,financial
51840,Public,0,medical
51841,Private,0,medical
51842,Private,1,spoilers
51843,Private,0,financial
51844,Public,0,advertising
51845,Private,1,legal
51846,Public,0,medical
51847,Private,1,spoilers
51848,Private,0,advertising
51849,Public,0,advertising
51850,Private,1,medical
51851,Private,0,financial
51852,Public,0,financial
51853,Public,1,legal
51854,Private,0,advertising
51855,Public,1,promotion
51856,Private,1,medical
51857,Private,1,spoilers
51858,Private,1,legal
51859,Private,1,legal
51860,Public,1,promotion
51861,Public,0,medical
51862,Private,1,financial
51863,Private,1,legal
51864,Private,1,promotion
51865,Private,0,financial
51866,Public,0,spoilers
51867,Private,1,advertising
51868,Private,0,financial
51869,Private,0,medical
51870,Private,0,legal
51871,Private,1,promotion
51872,Public,0,spoilers
51873,Public,0,spoilers
51874,Private,0,financial
51875,Private,0,medical
51876,Private,1,promotion
51877,Private,0,medical
51878,Private,0,spoilers
51879,Private,1,financial
51880,Private,1,promotion
51881,Private,0,legal
51882,Private,1,promotion
51883,Public,0,spoilers
51884,Private,0,advertising
51885,Private,0,legal
51886,Private,0,advertising
51887,Private,1,promotion
51888,Private,1,medical
51889,Public,1,spoilers
51890,Private,1,advertising
51891,Private,0,financial
51892,Private,1,promotion
51893,Public,1,legal
51894,Public,1,promotion
51895,Private,1,promotion
51896,Private,1,spoilers
51897,Private,1,promotion
51898,Public,0,financial
51899,Private,1,financial
51900,Private,1,financial
51901,Private,1,legal
51902,Private,0,legal
51903,Public,0,financial
51904,Private,1,promotion
51905,Private,1,promotion
51906,Private,0,spoilers
51907,Private,1,promotion
51908,Private,1,promotion
51909,Public,1,spoilers
51910,Public,1,spoilers
51911,Public,0,legal
51912,Private,1,financial
51913,Private,1,medical
51914,Public,0,financial
51915,Public,0,legal
51916,Public,0,medical
51917,Public,1,promotion
51918,Public,0,spoilers
51919,Private,0,medical
51920,Private,1,promotion
51921,Private,1,promotion
51922,Private,0,spoilers
51923,Private,0,financial
51924,Public,1,legal
51925,Private,0,medical
51926,Private,0,spoilers
51927,Private,1,promotion
51928,Private,1,financial
51929,Public,0,medical
51930,Private,1,medical
51931,Private,0,advertising
51932,Private,1,legal
51933,Private,1,advertising
51934,Private,0,financial
51935,Private,0,financial
51936,Private,0,medical
51937,Public,1,financial
51938,Public,0,financial
51939,Private,0,spoilers
51940,Private,0,spoilers
51941,Public,1,spoilers
51942,Private,0,spoilers
51943,Public,0,medical
51944,Private,1,legal
51945,Private,1,promotion
51946,Private,1,promotion
51947,Private,0,medical
51948,Private,0,spoilers
51949,Private,1,promotion
51950,Public,0,advertising
51951,Private,1,legal
51952,Private,0,medical
51953,Public,0,advertising
51954,Public,1,advertising
51955,Public,0,financial
51956,Public,1,spoilers
51957,Private,0,spoilers
51958,Private,1,promotion
51959,Private,0,advertising
51960,Private,0,advertising
51961,Public,0,medical
51962,Private,0,spoilers
51963,Public,1,financial
51964,Private,0,financial
51965,Private,1,financial
51966,Public,0,financial
51967,Public,0,financial
51968,Private,0,spoilers
51969,Public,0,advertising
51970,Public,0,medical
51971,Public,1,advertising
51972,Private,0,advertising
51973,Private,1,advertising
51974,Public,0,medical
51975,Private,1,legal
51976,Private,0,spoilers
51977,Public,1,medical
51978,Public,1,promotion
51979,Private,1,medical
51980,Private,0,medical
51981,Public,1,financial
